wannier90 format for mvmcdry
         8
       216
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1
   -3    0    1    7    4   0.0000000000   0.0000000000
   -3    0    1    7    5   0.0000000000   0.0000000000
   -3    0    1    7    6   0.0000000000   0.0000000000
   -3    0    1    7    7   0.0000000000   0.0000000000
   -3    0    1    7    8   0.0000000000   0.0000000000
   -3    0    1    8    1   0.0000000000   0.0000000000
   -3    0    1    8    2   0.0000000000   0.0000000000
   -3    0    1    8    3   0.0000000000   0.0000000000
   -3    0    1    8    4   0.0000000000   0.0000000000
   -3    0    1    8    5   0.0000000000   0.0000000000
   -3    0    1    8    6   0.0000000000   0.0000000000
   -3    0    1    8    7   0.0000000000   0.0000000000
   -3    0    1    8    8   0.0000000000   0.0000000000
   -3    0    2    1    1   0.0000000000   0.0000000000
   -3    0    2    1    2   0.0000000000   0.0000000000
   -3    0    2    1    3   0.0000000000   0.0000000000
   -3    0    2    1    4   0.0000000000   0.0000000000
   -3    0    2    1    5   0.0000000000   0.0000000000
   -3    0    2    1    6   0.0000000000   0.0000000000
   -3    0    2    1    7   0.0000000000   0.0000000000
   -3    0    2    1    8   0.0000000000   0.0000000000
   -3    0    2    2    1   0.0000000000   0.0000000000
   -3    0    2    2    2   0.0000000000   0.0000000000
   -3    0    2    2    3   0.0000000000   0.0000000000
   -3    0    2    2    4   0.0000000000   0.0000000000
   -3    0    2    2    5   0.0000000000   0.0000000000
   -3    0    2    2    6   0.0000000000   0.0000000000
   -3    0    2    2    7   0.0000000000   0.0000000000
   -3    0    2    2    8   0.0000000000   0.0000000000
   -3    0    2    3    1   0.0000000000   0.0000000000
   -3    0    2    3    2   0.0000000000   0.0000000000
   -3    0    2    3    3   0.0000000000   0.0000000000
   -3    0    2    3    4   0.0000000000   0.0000000000
   -3    0    2    3    5   0.0000000000   0.0000000000
   -3    0    2    3    6   0.0000000000   0.0000000000
   -3    0    2    3    7   0.0000000000   0.0000000000
   -3    0    2    3    8   0.0000000000   0.0000000000
   -3    0    2    4    1   0.0000000000   0.0000000000
   -3    0    2    4    2   0.0000000000   0.0000000000
   -3    0    2    4    3   0.0000000000   0.0000000000
   -3    0    2    4    4   0.0000000000   0.0000000000
   -3    0    2    4    5   0.0000000000   0.0000000000
   -3    0    2    4    6   0.0000000000   0.0000000000
   -3    0    2    4    7   0.0000000000   0.0000000000
   -3    0    2    4    8   0.0000000000   0.0000000000
   -3    0    2    5    1   0.0000000000   0.0000000000
   -3    0    2    5    2   0.0000000000   0.0000000000
   -3    0    2    5    3   0.0000000000   0.0000000000
   -3    0    2    5    4   0.0000000000   0.0000000000
   -3    0    2    5    5   0.0000000000   0.0000000000
   -3    0    2    5    6   0.0000000000   0.0000000000
   -3    0    2    5    7   0.0000000000   0.0000000000
   -3    0    2    5    8   0.0000000000   0.0000000000
   -3    0    2    6    1   0.0000000000   0.0000000000
   -3    0    2    6    2   0.0000000000   0.0000000000
   -3    0    2    6    3   0.0000000000   0.0000000000
   -3    0    2    6    4   0.0000000000   0.0000000000
   -3    0    2    6    5   0.0000000000   0.0000000000
   -3    0    2    6    6   0.0000000000   0.0000000000
   -3    0    2    6    7   0.0000000000   0.0000000000
   -3    0    2    6    8   0.0000000000   0.0000000000
   -3    0    2    7    1   0.0000000000   0.0000000000
   -3    0    2    7    2   0.0000000000   0.0000000000
   -3    0    2    7    3   0.0000000000   0.0000000000
   -3    0    2    7    4   0.0000000000   0.0000000000
   -3    0    2    7    5   0.0000000000   0.0000000000
   -3    0    2    7    6   0.0000000000   0.0000000000
   -3    0    2    7    7   0.0000000000   0.0000000000
   -3    0    2    7    8   0.0000000000   0.0000000000
   -3    0    2    8    1   0.0000000000   0.0000000000
   -3    0    2    8    2   0.0000000000   0.0000000000
   -3    0    2    8    3   0.0000000000   0.0000000000
   -3    0    2    8    4   0.0000000000   0.0000000000
   -3    0    2    8    5   0.0000000000   0.0000000000
   -3    0    2    8    6   0.0000000000   0.0000000000
   -3    0    2    8    7   0.0000000000   0.0000000000
   -3    0    2    8    8   0.0000000000   0.0000000000
   -3    0    3    1    1   0.0000000000   0.0000000000
   -3    0    3    1    2   0.0000000000   0.0000000000
   -3    0    3    1    3   0.0000000000   0.0000000000
   -3    0    3    1    4   0.0000000000   0.0000000000
   -3    0    3    1    5   0.0000000000   0.0000000000
   -3    0    3    1    6   0.0000000000   0.0000000000
   -3    0    3    1    7   0.0000000000   0.0000000000
   -3    0    3    1    8   0.0000000000   0.0000000000
   -3    0    3    2    1   0.0000000000   0.0000000000
   -3    0    3    2    2   0.0000000000   0.0000000000
   -3    0    3    2    3   0.0000000000   0.0000000000
   -3    0    3    2    4   0.0000000000   0.0000000000
   -3    0    3    2    5   0.0000000000   0.0000000000
   -3    0    3    2    6   0.0000000000   0.0000000000
   -3    0    3    2    7   0.0000000000   0.0000000000
   -3    0    3    2    8   0.0000000000   0.0000000000
   -3    0    3    3    1   0.0000000000   0.0000000000
   -3    0    3    3    2   0.0000000000   0.0000000000
   -3    0    3    3    3   0.0000000000   0.0000000000
   -3    0    3    3    4   0.0000000000   0.0000000000
   -3    0    3    3    5   0.0000000000   0.0000000000
   -3    0    3    3    6   0.0000000000   0.0000000000
   -3    0    3    3    7   0.0000000000   0.0000000000
   -3    0    3    3    8   0.0000000000   0.0000000000
   -3    0    3    4    1   0.0000000000   0.0000000000
   -3    0    3    4    2   0.0000000000   0.0000000000
   -3    0    3    4    3   0.0000000000   0.0000000000
   -3    0    3    4    4   0.0000000000   0.0000000000
   -3    0    3    4    5   0.0000000000   0.0000000000
   -3    0    3    4    6   0.0000000000   0.0000000000
   -3    0    3    4    7   0.0000000000   0.0000000000
   -3    0    3    4    8   0.0000000000   0.0000000000
   -3    0    3    5    1   0.0000000000   0.0000000000
   -3    0    3    5    2   0.0000000000   0.0000000000
   -3    0    3    5    3   0.0000000000   0.0000000000
   -3    0    3    5    4   0.0000000000   0.0000000000
   -3    0    3    5    5   0.0000000000   0.0000000000
   -3    0    3    5    6   0.0000000000   0.0000000000
   -3    0    3    5    7   0.0000000000   0.0000000000
   -3    0    3    5    8   0.0000000000   0.0000000000
   -3    0    3    6    1   0.0000000000   0.0000000000
   -3    0    3    6    2   0.0000000000   0.0000000000
   -3    0    3    6    3   0.0000000000   0.0000000000
   -3    0    3    6    4   0.0000000000   0.0000000000
   -3    0    3    6    5   0.0000000000   0.0000000000
   -3    0    3    6    6   0.0000000000   0.0000000000
   -3    0    3    6    7   0.0000000000   0.0000000000
   -3    0    3    6    8   0.0000000000   0.0000000000
   -3    0    3    7    1   0.0000000000   0.0000000000
   -3    0    3    7    2   0.0000000000   0.0000000000
   -3    0    3    7    3   0.0000000000   0.0000000000
   -3    0    3    7    4   0.0000000000   0.0000000000
   -3    0    3    7    5   0.0000000000   0.0000000000
   -3    0    3    7    6   0.0000000000   0.0000000000
   -3    0    3    7    7   0.0000000000   0.0000000000
   -3    0    3    7    8   0.0000000000   0.0000000000
   -3    0    3    8    1   0.0000000000   0.0000000000
   -3    0    3    8    2   0.0000000000   0.0000000000
   -3    0    3    8    3   0.0000000000   0.0000000000
   -3    0    3    8    4   0.0000000000   0.0000000000
   -3    0    3    8    5   0.0000000000   0.0000000000
   -3    0    3    8    6   0.0000000000   0.0000000000
   -3    0    3    8    7   0.0000000000   0.0000000000
   -3    0    3    8    8   0.0000000000   0.0000000000
   -3    1   -3    1    1   0.0000000000   0.0000000000
   -3    1   -3    1    2   0.0000000000   0.0000000000
   -3    1   -3    1    3   0.0000000000   0.0000000000
   -3    1   -3    1    4   0.0000000000   0.0000000000
   -3    1   -3    1    5   0.0000000000   0.0000000000
   -3    1   -3    1    6   0.0000000000   0.0000000000
   -3    1   -3    1    7   0.0000000000   0.0000000000
   -3    1   -3    1    8   0.0000000000   0.0000000000
   -3    1   -3    2    1   0.0000000000   0.0000000000
   -3    1   -3    2    2   0.0000000000   0.0000000000
   -3    1   -3    2    3   0.0000000000   0.0000000000
   -3    1   -3    2    4   0.0000000000   0.0000000000
   -3    1   -3    2    5   0.0000000000   0.0000000000
   -3    1   -3    2    6   0.0000000000   0.0000000000
   -3    1   -3    2    7   0.0000000000   0.0000000000
   -3    1   -3    2    8   0.0000000000   0.0000000000
   -3    1   -3    3    1   0.0000000000   0.0000000000
   -3    1   -3    3    2   0.0000000000   0.0000000000
   -3    1   -3    3    3   0.0000000000   0.0000000000
   -3    1   -3    3    4   0.0000000000   0.0000000000
   -3    1   -3    3    5   0.0000000000   0.0000000000
   -3    1   -3    3    6   0.0000000000   0.0000000000
   -3    1   -3    3    7   0.0000000000   0.0000000000
   -3    1   -3    3    8   0.0000000000   0.0000000000
   -3    1   -3    4    1   0.0000000000   0.0000000000
   -3    1   -3    4    2   0.0000000000   0.0000000000
   -3    1   -3    4    3   0.0000000000   0.0000000000
   -3    1   -3    4    4   0.0000000000   0.0000000000
   -3    1   -3    4    5   0.0000000000   0.0000000000
   -3    1   -3    4    6   0.0000000000   0.0000000000
   -3    1   -3    4    7   0.0000000000   0.0000000000
   -3    1   -3    4    8   0.0000000000   0.0000000000
   -3    1   -3    5    1   0.0000000000   0.0000000000
   -3    1   -3    5    2   0.0000000000   0.0000000000
   -3    1   -3    5    3   0.0000000000   0.0000000000
   -3    1   -3    5    4   0.0000000000   0.0000000000
   -3    1   -3    5    5   0.0000000000   0.0000000000
   -3    1   -3    5    6   0.0000000000   0.0000000000
   -3    1   -3    5    7   0.0000000000   0.0000000000
   -3    1   -3    5    8   0.0000000000   0.0000000000
   -3    1   -3    6    1   0.0000000000   0.0000000000
   -3    1   -3    6    2   0.0000000000   0.0000000000
   -3    1   -3    6    3   0.0000000000   0.0000000000
   -3    1   -3    6    4   0.0000000000   0.0000000000
   -3    1   -3    6    5   0.0000000000   0.0000000000
   -3    1   -3    6    6   0.0000000000   0.0000000000
   -3    1   -3    6    7   0.0000000000   0.0000000000
   -3    1   -3    6    8   0.0000000000   0.0000000000
   -3    1   -3    7    1   0.0000000000   0.0000000000
   -3    1   -3    7    2   0.0000000000   0.0000000000
   -3    1   -3    7    3   0.0000000000   0.0000000000
   -3    1   -3    7    4   0.0000000000   0.0000000000
   -3    1   -3    7    5   0.0000000000   0.0000000000
   -3    1   -3    7    6   0.0000000000   0.0000000000
   -3    1   -3    7    7   0.0000000000   0.0000000000
   -3    1   -3    7    8   0.0000000000   0.0000000000
   -3    1   -3    8    1   0.0000000000   0.0000000000
   -3    1   -3    8    2   0.0000000000   0.0000000000
   -3    1   -3    8    3   0.0000000000   0.0000000000
   -3    1   -3    8    4   0.0000000000   0.0000000000
   -3    1   -3    8    5   0.0000000000   0.0000000000
   -3    1   -3    8    6   0.0000000000   0.0000000000
   -3    1   -3    8    7   0.0000000000   0.0000000000
   -3    1   -3    8    8   0.0000000000   0.0000000000
   -3    1   -2    1    1   0.0000000000   0.0000000000
   -3    1   -2    1    2   0.0000000000   0.0000000000
   -3    1   -2    1    3   0.0000000000   0.0000000000
   -3    1   -2    1    4   0.0000000000   0.0000000000
   -3    1   -2    1    5   0.0000000000   0.0000000000
   -3    1   -2    1    6   0.0000000000   0.0000000000
   -3    1   -2    1    7   0.0000000000   0.0000000000
   -3    1   -2    1    8   0.0000000000   0.0000000000
   -3    1   -2    2    1   0.0000000000   0.0000000000
   -3    1   -2    2    2   0.0000000000   0.0000000000
   -3    1   -2    2    3   0.0000000000   0.0000000000
   -3    1   -2    2    4   0.0000000000   0.0000000000
   -3    1   -2    2    5   0.0000000000   0.0000000000
   -3    1   -2    2    6   0.0000000000   0.0000000000
   -3    1   -2    2    7   0.0000000000   0.0000000000
   -3    1   -2    2    8   0.0000000000   0.0000000000
   -3    1   -2    3    1   0.0000000000   0.0000000000
   -3    1   -2    3    2   0.0000000000   0.0000000000
   -3    1   -2    3    3   0.0000000000   0.0000000000
   -3    1   -2    3    4   0.0000000000   0.0000000000
   -3    1   -2    3    5   0.0000000000   0.0000000000
   -3    1   -2    3    6   0.0000000000   0.0000000000
   -3    1   -2    3    7   0.0000000000   0.0000000000
   -3    1   -2    3    8   0.0000000000   0.0000000000
   -3    1   -2    4    1   0.0000000000   0.0000000000
   -3    1   -2    4    2   0.0000000000   0.0000000000
   -3    1   -2    4    3   0.0000000000   0.0000000000
   -3    1   -2    4    4   0.0000000000   0.0000000000
   -3    1   -2    4    5   0.0000000000   0.0000000000
   -3    1   -2    4    6   0.0000000000   0.0000000000
   -3    1   -2    4    7   0.0000000000   0.0000000000
   -3    1   -2    4    8   0.0000000000   0.0000000000
   -3    1   -2    5    1   0.0000000000   0.0000000000
   -3    1   -2    5    2   0.0000000000   0.0000000000
   -3    1   -2    5    3   0.0000000000   0.0000000000
   -3    1   -2    5    4   0.0000000000   0.0000000000
   -3    1   -2    5    5   0.0000000000   0.0000000000
   -3    1   -2    5    6   0.0000000000   0.0000000000
   -3    1   -2    5    7   0.0000000000   0.0000000000
   -3    1   -2    5    8   0.0000000000   0.0000000000
   -3    1   -2    6    1   0.0000000000   0.0000000000
   -3    1   -2    6    2   0.0000000000   0.0000000000
   -3    1   -2    6    3   0.0000000000   0.0000000000
   -3    1   -2    6    4   0.0000000000   0.0000000000
   -3    1   -2    6    5   0.0000000000   0.0000000000
   -3    1   -2    6    6   0.0000000000   0.0000000000
   -3    1   -2    6    7   0.0000000000   0.0000000000
   -3    1   -2    6    8   0.0000000000   0.0000000000
   -3    1   -2    7    1   0.0000000000   0.0000000000
   -3    1   -2    7    2   0.0000000000   0.0000000000
   -3    1   -2    7    3   0.0000000000   0.0000000000
   -3    1   -2    7    4   0.0000000000   0.0000000000
   -3    1   -2    7    5   0.0000000000   0.0000000000
   -3    1   -2    7    6   0.0000000000   0.0000000000
   -3    1   -2    7    7   0.0000000000   0.0000000000
   -3    1   -2    7    8   0.0000000000   0.0000000000
   -3    1   -2    8    1   0.0000000000   0.0000000000
   -3    1   -2    8    2   0.0000000000   0.0000000000
   -3    1   -2    8    3   0.0000000000   0.0000000000
   -3    1   -2    8    4   0.0000000000   0.0000000000
   -3    1   -2    8    5   0.0000000000   0.0000000000
   -3    1   -2    8    6   0.0000000000   0.0000000000
   -3    1   -2    8    7   0.0000000000   0.0000000000
   -3    1   -2    8    8   0.0000000000   0.0000000000
   -3    1   -1    1    1   0.0000000000   0.0000000000
   -3    1   -1    1    2   0.0000000000   0.0000000000
   -3    1   -1    1    3   0.0000000000   0.0000000000
   -3    1   -1    1    4   0.0000000000   0.0000000000
   -3    1   -1    1    5   0.0000000000   0.0000000000
   -3    1   -1    1    6   0.0000000000   0.0000000000
   -3    1   -1    1    7   0.0000000000   0.0000000000
   -3    1   -1    1    8   0.0000000000   0.0000000000
   -3    1   -1    2    1   0.0000000000   0.0000000000
   -3    1   -1    2    2   0.0000000000   0.0000000000
   -3    1   -1    2    3   0.0000000000   0.0000000000
   -3    1   -1    2    4   0.0000000000   0.0000000000
   -3    1   -1    2    5   0.0000000000   0.0000000000
   -3    1   -1    2    6   0.0000000000   0.0000000000
   -3    1   -1    2    7   0.0000000000   0.0000000000
   -3    1   -1    2    8   0.0000000000   0.0000000000
   -3    1   -1    3    1   0.0000000000   0.0000000000
   -3    1   -1    3    2   0.0000000000   0.0000000000
   -3    1   -1    3    3   0.0000000000   0.0000000000
   -3    1   -1    3    4   0.0000000000   0.0000000000
   -3    1   -1    3    5   0.0000000000   0.0000000000
   -3    1   -1    3    6   0.0000000000   0.0000000000
   -3    1   -1    3    7   0.0000000000   0.0000000000
   -3    1   -1    3    8   0.0000000000   0.0000000000
   -3    1   -1    4    1   0.0000000000   0.0000000000
   -3    1   -1    4    2   0.0000000000   0.0000000000
   -3    1   -1    4    3   0.0000000000   0.0000000000
   -3    1   -1    4    4   0.0000000000   0.0000000000
   -3    1   -1    4    5   0.0000000000   0.0000000000
   -3    1   -1    4    6   0.0000000000   0.0000000000
   -3    1   -1    4    7   0.0000000000   0.0000000000
   -3    1   -1    4    8   0.0000000000   0.0000000000
   -3    1   -1    5    1   0.0000000000   0.0000000000
   -3    1   -1    5    2   0.0000000000   0.0000000000
   -3    1   -1    5    3   0.0000000000   0.0000000000
   -3    1   -1    5    4   0.0000000000   0.0000000000
   -3    1   -1    5    5   0.0000000000   0.0000000000
   -3    1   -1    5    6   0.0000000000   0.0000000000
   -3    1   -1    5    7   0.0000000000   0.0000000000
   -3    1   -1    5    8   0.0000000000   0.0000000000
   -3    1   -1    6    1   0.0000000000   0.0000000000
   -3    1   -1    6    2   0.0000000000   0.0000000000
   -3    1   -1    6    3   0.0000000000   0.0000000000
   -3    1   -1    6    4   0.0000000000   0.0000000000
   -3    1   -1    6    5   0.0000000000   0.0000000000
   -3    1   -1    6    6   0.0000000000   0.0000000000
   -3    1   -1    6    7   0.0000000000   0.0000000000
   -3    1   -1    6    8   0.0000000000   0.0000000000
   -3    1   -1    7    1   0.0000000000   0.0000000000
   -3    1   -1    7    2   0.0000000000   0.0000000000
   -3    1   -1    7    3   0.0000000000   0.0000000000
   -3    1   -1    7    4   0.0000000000   0.0000000000
   -3    1   -1    7    5   0.0000000000   0.0000000000
   -3    1   -1    7    6   0.0000000000   0.0000000000
   -3    1   -1    7    7   0.0000000000   0.0000000000
   -3    1   -1    7    8   0.0000000000   0.0000000000
   -3    1   -1    8    1   0.0000000000   0.0000000000
   -3    1   -1    8    2   0.0000000000   0.0000000000
   -3    1   -1    8    3   0.0000000000   0.0000000000
   -3    1   -1    8    4   0.0000000000   0.0000000000
   -3    1   -1    8    5   0.0000000000   0.0000000000
   -3    1   -1    8    6   0.0000000000   0.0000000000
   -3    1   -1    8    7   0.0000000000   0.0000000000
   -3    1   -1    8    8   0.0000000000   0.0000000000
   -3    1    0    1    1   0.0000000000   0.0000000000
   -3    1    0    1    2   0.0000000000   0.0000000000
   -3    1    0    1    3   0.0000000000   0.0000000000
   -3    1    0    1    4   0.0000000000   0.0000000000
   -3    1    0    1    5   0.0000000000   0.0000000000
   -3    1    0    1    6   0.0000000000   0.0000000000
   -3    1    0    1    7   0.0000000000   0.0000000000
   -3    1    0    1    8   0.0000000000   0.0000000000
   -3    1    0    2    1   0.0000000000   0.0000000000
   -3    1    0    2    2   0.0000000000   0.0000000000
   -3    1    0    2    3   0.0000000000   0.0000000000
   -3    1    0    2    4   0.0000000000   0.0000000000
   -3    1    0    2    5   0.0000000000   0.0000000000
   -3    1    0    2    6   0.0000000000   0.0000000000
   -3    1    0    2    7   0.0000000000   0.0000000000
   -3    1    0    2    8   0.0000000000   0.0000000000
   -3    1    0    3    1   0.0000000000   0.0000000000
   -3    1    0    3    2   0.0000000000   0.0000000000
   -3    1    0    3    3   0.0000000000   0.0000000000
   -3    1    0    3    4   0.0000000000   0.0000000000
   -3    1    0    3    5   0.0000000000   0.0000000000
   -3    1    0    3    6   0.0000000000   0.0000000000
   -3    1    0    3    7   0.0000000000   0.0000000000
   -3    1    0    3    8   0.0000000000   0.0000000000
   -3    1    0    4    1   0.0000000000   0.0000000000
   -3    1    0    4    2   0.0000000000   0.0000000000
   -3    1    0    4    3   0.0000000000   0.0000000000
   -3    1    0    4    4   0.0000000000   0.0000000000
   -3    1    0    4    5   0.0000000000   0.0000000000
   -3    1    0    4    6   0.0000000000   0.0000000000
   -3    1    0    4    7   0.0000000000   0.0000000000
   -3    1    0    4    8   0.0000000000   0.0000000000
   -3    1    0    5    1   0.0000000000   0.0000000000
   -3    1    0    5    2   0.0000000000   0.0000000000
   -3    1    0    5    3   0.0000000000   0.0000000000
   -3    1    0    5    4   0.0000000000   0.0000000000
   -3    1    0    5    5   0.0000000000   0.0000000000
   -3    1    0    5    6   0.0000000000   0.0000000000
   -3    1    0    5    7   0.0000000000   0.0000000000
   -3    1    0    5    8   0.0000000000   0.0000000000
   -3    1    0    6    1   0.0000000000   0.0000000000
   -3    1    0    6    2   0.0000000000   0.0000000000
   -3    1    0    6    3   0.0000000000   0.0000000000
   -3    1    0    6    4   0.0000000000   0.0000000000
   -3    1    0    6    5   0.0000000000   0.0000000000
   -3    1    0    6    6   0.0000000000   0.0000000000
   -3    1    0    6    7   0.0000000000   0.0000000000
   -3    1    0    6    8   0.0000000000   0.0000000000
   -3    1    0    7    1   0.0000000000   0.0000000000
   -3    1    0    7    2   0.0000000000   0.0000000000
   -3    1    0    7    3   0.0000000000   0.0000000000
   -3    1    0    7    4   0.0000000000   0.0000000000
   -3    1    0    7    5   0.0000000000   0.0000000000
   -3    1    0    7    6   0.0000000000   0.0000000000
   -3    1    0    7    7   0.0000000000   0.0000000000
   -3    1    0    7    8   0.0000000000   0.0000000000
   -3    1    0    8    1   0.0000000000   0.0000000000
   -3    1    0    8    2   0.0000000000   0.0000000000
   -3    1    0    8    3   0.0000000000   0.0000000000
   -3    1    0    8    4   0.0000000000   0.0000000000
   -3    1    0    8    5   0.0000000000   0.0000000000
   -3    1    0    8    6   0.0000000000   0.0000000000
   -3    1    0    8    7   0.0000000000   0.0000000000
   -3    1    0    8    8   0.0000000000   0.0000000000
   -3    1    1    1    1   0.0000000000   0.0000000000
   -3    1    1    1    2   0.0000000000   0.0000000000
   -3    1    1    1    3   0.0000000000   0.0000000000
   -3    1    1    1    4   0.0000000000   0.0000000000
   -3    1    1    1    5   0.0000000000   0.0000000000
   -3    1    1    1    6   0.0000000000   0.0000000000
   -3    1    1    1    7   0.0000000000   0.0000000000
   -3    1    1    1    8   0.0000000000   0.0000000000
   -3    1    1    2    1   0.0000000000   0.0000000000
   -3    1    1    2    2   0.0000000000   0.0000000000
   -3    1    1    2    3   0.0000000000   0.0000000000
   -3    1    1    2    4   0.0000000000   0.0000000000
   -3    1    1    2    5   0.0000000000   0.0000000000
   -3    1    1    2    6   0.0000000000   0.0000000000
   -3    1    1    2    7   0.0000000000   0.0000000000
   -3    1    1    2    8   0.0000000000   0.0000000000
   -3    1    1    3    1   0.0000000000   0.0000000000
   -3    1    1    3    2   0.0000000000   0.0000000000
   -3    1    1    3    3   0.0000000000   0.0000000000
   -3    1    1    3    4   0.0000000000   0.0000000000
   -3    1    1    3    5   0.0000000000   0.0000000000
   -3    1    1    3    6   0.0000000000   0.0000000000
   -3    1    1    3    7   0.0000000000   0.0000000000
   -3    1    1    3    8   0.0000000000   0.0000000000
   -3    1    1    4    1   0.0000000000   0.0000000000
   -3    1    1    4    2   0.0000000000   0.0000000000
   -3    1    1    4    3   0.0000000000   0.0000000000
   -3    1    1    4    4   0.0000000000   0.0000000000
   -3    1    1    4    5   0.0000000000   0.0000000000
   -3    1    1    4    6   0.0000000000   0.0000000000
   -3    1    1    4    7   0.0000000000   0.0000000000
   -3    1    1    4    8   0.0000000000   0.0000000000
   -3    1    1    5    1   0.0000000000   0.0000000000
   -3    1    1    5    2   0.0000000000   0.0000000000
   -3    1    1    5    3   0.0000000000   0.0000000000
   -3    1    1    5    4   0.0000000000   0.0000000000
   -3    1    1    5    5   0.0000000000   0.0000000000
   -3    1    1    5    6   0.0000000000   0.0000000000
   -3    1    1    5    7   0.0000000000   0.0000000000
   -3    1    1    5    8   0.0000000000   0.0000000000
   -3    1    1    6    1   0.0000000000   0.0000000000
   -3    1    1    6    2   0.0000000000   0.0000000000
   -3    1    1    6    3   0.0000000000   0.0000000000
   -3    1    1    6    4   0.0000000000   0.0000000000
   -3    1    1    6    5   0.0000000000   0.0000000000
   -3    1    1    6    6   0.0000000000   0.0000000000
   -3    1    1    6    7   0.0000000000   0.0000000000
   -3    1    1    6    8   0.0000000000   0.0000000000
   -3    1    1    7    1   0.0000000000   0.0000000000
   -3    1    1    7    2   0.0000000000   0.0000000000
   -3    1    1    7    3   0.0000000000   0.0000000000
   -3    1    1    7    4   0.0000000000   0.0000000000
   -3    1    1    7    5   0.0000000000   0.0000000000
   -3    1    1    7    6   0.0000000000   0.0000000000
   -3    1    1    7    7   0.0000000000   0.0000000000
   -3    1    1    7    8   0.0000000000   0.0000000000
   -3    1    1    8    1   0.0000000000   0.0000000000
   -3    1    1    8    2   0.0000000000   0.0000000000
   -3    1    1    8    3   0.0000000000   0.0000000000
   -3    1    1    8    4   0.0000000000   0.0000000000
   -3    1    1    8    5   0.0000000000   0.0000000000
   -3    1    1    8    6   0.0000000000   0.0000000000
   -3    1    1    8    7   0.0000000000   0.0000000000
   -3    1    1    8    8   0.0000000000   0.0000000000
   -3    1    2    1    1   0.0000000000   0.0000000000
   -3    1    2    1    2   0.0000000000   0.0000000000
   -3    1    2    1    3   0.0000000000   0.0000000000
   -3    1    2    1    4   0.0000000000   0.0000000000
   -3    1    2    1    5   0.0000000000   0.0000000000
   -3    1    2    1    6   0.0000000000   0.0000000000
   -3    1    2    1    7   0.0000000000   0.0000000000
   -3    1    2    1    8   0.0000000000   0.0000000000
   -3    1    2    2    1   0.0000000000   0.0000000000
   -3    1    2    2    2   0.0000000000   0.0000000000
   -3    1    2    2    3   0.0000000000   0.0000000000
   -3    1    2    2    4   0.0000000000   0.0000000000
   -3    1    2    2    5   0.0000000000   0.0000000000
   -3    1    2    2    6   0.0000000000   0.0000000000
   -3    1    2    2    7   0.0000000000   0.0000000000
   -3    1    2    2    8   0.0000000000   0.0000000000
   -3    1    2    3    1   0.0000000000   0.0000000000
   -3    1    2    3    2   0.0000000000   0.0000000000
   -3    1    2    3    3   0.0000000000   0.0000000000
   -3    1    2    3    4   0.0000000000   0.0000000000
   -3    1    2    3    5   0.0000000000   0.0000000000
   -3    1    2    3    6   0.0000000000   0.0000000000
   -3    1    2    3    7   0.0000000000   0.0000000000
   -3    1    2    3    8   0.0000000000   0.0000000000
   -3    1    2    4    1   0.0000000000   0.0000000000
   -3    1    2    4    2   0.0000000000   0.0000000000
   -3    1    2    4    3   0.0000000000   0.0000000000
   -3    1    2    4    4   0.0000000000   0.0000000000
   -3    1    2    4    5   0.0000000000   0.0000000000
   -3    1    2    4    6   0.0000000000   0.0000000000
   -3    1    2    4    7   0.0000000000   0.0000000000
   -3    1    2    4    8   0.0000000000   0.0000000000
   -3    1    2    5    1   0.0000000000   0.0000000000
   -3    1    2    5    2   0.0000000000   0.0000000000
   -3    1    2    5    3   0.0000000000   0.0000000000
   -3    1    2    5    4   0.0000000000   0.0000000000
   -3    1    2    5    5   0.0000000000   0.0000000000
   -3    1    2    5    6   0.0000000000   0.0000000000
   -3    1    2    5    7   0.0000000000   0.0000000000
   -3    1    2    5    8   0.0000000000   0.0000000000
   -3    1    2    6    1   0.0000000000   0.0000000000
   -3    1    2    6    2   0.0000000000   0.0000000000
   -3    1    2    6    3   0.0000000000   0.0000000000
   -3    1    2    6    4   0.0000000000   0.0000000000
   -3    1    2    6    5   0.0000000000   0.0000000000
   -3    1    2    6    6   0.0000000000   0.0000000000
   -3    1    2    6    7   0.0000000000   0.0000000000
   -3    1    2    6    8   0.0000000000   0.0000000000
   -3    1    2    7    1   0.0000000000   0.0000000000
   -3    1    2    7    2   0.0000000000   0.0000000000
   -3    1    2    7    3   0.0000000000   0.0000000000
   -3    1    2    7    4   0.0000000000   0.0000000000
